PDB,plddt,inactive_rmsd_global,active_rmsd_global,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.87488607594936,4.658924,1.8652098,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.61283544303798,3.5070307,3.0333624,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.73584810126582,3.4090376,3.3767002,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.21098734177215,3.6459072,2.6813354,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.44837974683544,3.5741432,2.8423202,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_93_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.29078481012658,3.5085332,3.3832295,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_110_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.65430379746836,4.2399087,2.206375,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_66_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.6512911392405,4.154017,2.9443524,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_57_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.18870886075949,4.1096654,2.4391823,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.84691139240506,4.367092,2.0798,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.97508860759494,4.6653194,1.8491356,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_104_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.38508860759494,3.8871,3.1090028,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.61369620253164,3.690851,3.588046,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.90298734177215,3.0486815,3.3094528,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.12240506329114,3.8618388,2.6938264,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.34837974683545,4.4904037,2.349393,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.55835443037975,4.4672117,1.78825,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.1759493670886,4.3331676,1.8419005,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.82318987341772,3.3756146,3.6682184,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.33184810126583,4.1026263,2.3838966,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.70711392405063,3.7565353,3.2093766,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.37275949367088,3.5193276,3.467901,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.93275949367089,3.360994,3.6243925,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.43308860759494,4.2309375,2.2146175,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.57645569620253,3.7852988,3.3286858,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.47354430379748,4.5136175,1.8753234,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.49344303797469,3.4807632,3.5876925,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.22860759493672,4.652121,2.0271447,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.08787341772151,3.8497148,2.2954535,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.01455696202531,4.5136566,1.8654604,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_70_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.06792405063291,4.239512,2.3446362,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.21711392405064,4.811269,1.9962541,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.8606835443038,3.5846915,2.8772233,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.48916455696202,3.8363583,3.2015312,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.42379746835444,3.9002497,3.4848425,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.43605063291139,4.3008094,2.211164,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.22420253164556,3.252825,3.559804,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.6393417721519,3.9430618,3.4143546,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.43615189873418,3.4897103,3.603043,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.60896202531646,3.9689672,3.3817246,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_93/group_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.11559493670887,3.277941,4.304141,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_103_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.61382278481013,3.9823954,2.59353,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.59703797468354,4.0323186,2.5234275,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_105_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.69946835443038,3.1518166,3.7970977,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_100_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.72934177215188,4.1442533,2.5894802,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_101_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.37860759493671,3.8584225,3.246812,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.542582278481,4.472446,2.3385606,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.21696202531646,4.346311,2.4321823,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.44567088607594,3.1920774,3.5442877,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.32539240506328,3.3854816,3.944616,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.51848101265823,3.3762789,3.6131873,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.0207088607595,3.8365312,2.9357393,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.19458227848101,3.847417,3.183896,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.21339240506329,3.3016565,3.6013777,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.1679746835443,4.486586,2.3243775,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.30453164556961,4.393638,2.308146,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.65227848101266,4.218253,2.3233643,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.63339240506329,4.2070255,2.3765764,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.67946835443038,4.4451365,2.7088087,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_109_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.99027848101265,3.5123363,3.1924922,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.77984810126583,3.6984477,3.1965885,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.72630379746835,3.763989,3.6621072,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.48635443037975,3.1263835,3.3758147,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.55151898734178,4.275986,2.1636703,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.64946835443038,4.3446836,1.8913445,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.60349367088608,3.3860183,3.109704,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.05506329113923,4.7042723,3.8587217,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.57888607594937,4.331591,2.0762951,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.21149367088607,3.8150558,2.9617882,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.69521518987342,3.5070577,3.495753,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.54435443037974,3.5083387,3.5351756,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.60655696202531,4.60396,2.020049,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_102_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.83706329113924,3.7361946,3.2307622,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.56683544303797,3.6785543,2.7783456,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.50587341772152,3.578418,2.5318704,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.08194936708861,4.10454,2.5595963,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.03815189873417,3.8453295,3.621346,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.82402531645569,4.118615,2.5579045,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_108_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.30098734177216,4.6544995,2.0661516,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.66058227848102,4.7208657,1.8353336,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.1333417721519,3.49229,3.3964944,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.74524050632911,4.564093,2.0299404,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.9233164556962,3.1641393,3.4840946,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.53415189873417,3.1819432,4.2413735,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.01567088607595,4.6444073,1.766746,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.05308860759494,3.6383824,2.9815102,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_111_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.82435443037976,3.7622633,2.633417,26,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.0646835443038,3.4190793,4.0068173,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.94564556962025,3.9200346,2.556867,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.80450632911392,4.3354945,2.3884008,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.54526582278481,4.2908554,2.0123458,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.5666582278481,4.4509177,2.1106858,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.8980253164557,3.7788422,3.5974417,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.41005063291139,4.867231,2.245586,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.31830379746836,3.7106428,3.0126665,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.86777215189873,4.4388337,2.181118,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.98070886075949,3.085597,3.7175937,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.69979746835442,4.511139,2.5065165,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.65088607594936,4.7250433,2.1421342,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.03822784810126,4.6610603,2.3443058,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.31979746835442,4.6107674,2.329436,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.02050632911391,4.58861,2.0990083,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.3940253164557,4.5696282,2.0211475,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.10481012658228,3.686209,2.8302855,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_106_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.33288607594938,3.2552896,3.4265285,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.63222784810127,4.3205824,2.0743,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_112/group_107_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.72969620253166,4.624159,1.9654821,17,1
